batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
907,35,0.02675,0.667,2.2961,1.7729,0.308,0.332
908,23,0.01819,0.667,2.3463,1.7641,0.13,0.185
909,13,0.01888,0.667,2.338,1.7579,0.207,0.264
910,49,0.02034,0.667,2.2314,1.7193,0.261,0.302
911,49,0.04102,0.444,2.2453,1.8394,0.297,0.338
912,20,0.01404,0.444,2.1888,1.7474,0.294,0.322
913,23,0.0123,0.444,2.2184,1.7551,0.267,0.291
914,49,0.01348,0.444,2.3048,1.8721,0.195,0.237
915,17,0.01113,0.444,2.2695,1.7602,0.203,0.242
916,42,0.01394,0.444,2.1839,1.7331,0.29,0.333
917,17,0.01023,0.444,2.2541,1.7766,0.211,0.251
918,49,0.02541,0.444,2.2499,1.7618,0.194,0.229
919,20,0.02832,0.444,2.2948,1.8049,0.223,0.258
920,27,0.01473,0.444,2.2513,1.7216,0.175,0.207
921,19,0.01078,0.444,2.3287,1.787,0.265,0.299
922,9,0.00842,0.667,2.2305,1.6923,0.257,0.293
923,16,0.02877,0.667,2.2919,1.8453,0.246,0.31
924,19,0.02211,0.667,2.3022,1.7881,0.287,0.332
925,13,0.02838,0.667,2.2729,1.734,0.252,0.304
926,17,0.02981,0.667,2.2053,1.7989,0.324,0.38
927,39,0.028,0.667,2.2746,1.7528,0.276,0.327
928,17,0.03169,0.667,2.2797,1.7422,0.293,0.337
929,17,0.03693,0.667,2.29,1.8263,0.275,0.319
930,9,0.04086,0.444,2.2261,1.7898,0.287,0.33
931,13,0.01968,0.444,2.3069,1.7442,0.225,0.266
932,18,0.02756,0.444,2.279,1.7606,0.248,0.284
933,18,0.01882,0.444,2.2722,1.7734,0.292,0.33
934,21,0.01475,0.444,2.3735,1.8411,0.231,0.285
935,11,0.01343,0.444,2.2517,1.7962,0.312,0.343
936,27,0.01522,0.444,2.3049,1.7802,0.199,0.236
937,17,0.02222,0.444,2.2921,1.7983,0.29,0.32
938,22,0.01413,0.444,2.3269,1.7542,0.217,0.25
939,17,0.02063,0.444,2.2056,1.7129,0.291,0.335
940,24,0.01187,0.444,2.2808,1.759,0.274,0.308
941,9,0.00983,0.667,2.2404,1.7573,0.292,0.319
942,21,0.01685,0.667,2.2772,1.7542,0.258,0.297
943,14,0.02524,0.667,2.2575,1.6962,0.254,0.295
944,16,0.03031,0.667,2.2429,1.7438,0.277,0.317
945,21,0.03357,0.667,2.3038,1.7669,0.258,0.301
946,41,0.0227,0.667,2.3634,1.7486,0.224,0.264
947,21,0.02466,0.667,2.3666,1.7973,0.231,0.281
948,12,0.02542,0.667,2.3795,1.7797,0.147,0.205
949,13,0.0151,0.667,2.3444,1.7602,0.144,0.189
950,20,0.0248,0.667,2.2993,1.7782,0.251,0.295
951,10,0.02167,0.667,2.2949,1.7662,0.237,0.278
952,17,0.02183,0.667,2.2795,1.6753,0.238,0.275
953,11,0.01902,0.667,2.3133,1.775,0.24,0.303
954,9,0.02882,0.667,2.3827,1.7912,0.214,0.264
955,22,0.01771,0.667,2.2581,1.712,0.28,0.324
956,15,0.01851,0.667,2.2864,1.7862,0.258,0.3
957,28,0.02819,0.667,2.3316,1.7766,0.224,0.281
958,14,0.02115,0.667,2.3479,1.7586,0.218,0.272
959,14,0.01584,0.667,2.2717,1.7032,0.264,0.304
960,27,0.02489,0.667,2.2537,1.766,0.254,0.292
961,14,0.02957,0.667,2.252,1.6693,0.238,0.294
962,22,0.02313,0.667,2.3242,1.7267,0.248,0.302
963,31,0.02261,0.667,2.2656,1.703,0.288,0.327
964,16,0.02716,0.667,2.3851,1.7405,0.218,0.278
965,20,0.0217,0.667,2.3113,1.6698,0.277,0.33
966,17,0.02026,0.667,2.3364,1.7353,0.299,0.334
967,13,0.0191,0.667,2.2854,1.7474,0.306,0.363
968,27,0.02117,0.667,2.3216,1.6839,0.237,0.288
969,23,0.01214,0.667,2.3337,1.6932,0.239,0.295
970,21,0.0186,0.667,2.3195,1.6849,0.248,0.291
971,26,0.02517,0.667,2.2383,1.6341,0.29,0.338
972,25,0.02149,0.667,2.3976,1.6851,0.235,0.282
973,23,0.0122,0.667,2.2533,1.6456,0.271,0.326
974,19,0.0215,0.667,2.2693,1.6934,0.278,0.331
975,11,0.01698,0.667,2.3002,1.7724,0.304,0.341
976,10,0.03512,0.667,2.3084,1.7482,0.306,0.34
977,14,0.02482,0.667,2.2526,1.7292,0.323,0.381
978,23,0.01734,0.667,2.2459,1.6622,0.244,0.291
979,18,0.02409,0.667,2.3204,1.708,0.266,0.325
980,12,0.01651,0.667,2.2988,1.6996,0.282,0.329
981,49,0.02036,0.667,2.3657,1.7235,0.255,0.301
982,11,0.02728,0.667,2.3093,1.708,0.276,0.341
983,49,0.02644,0.667,2.2813,1.6617,0.25,0.335
984,11,0.01784,0.667,2.3206,1.6621,0.212,0.262
985,22,0.0204,0.667,2.2909,1.6967,0.261,0.302
986,20,0.01807,0.667,2.3093,1.7194,0.296,0.335
987,49,0.02194,0.667,2.2936,1.7052,0.241,0.295
988,9,0.01658,0.667,2.3601,1.7362,0.234,0.288
989,12,0.0141,0.667,2.2253,1.6518,0.303,0.357
990,17,0.02533,0.667,2.159,1.642,0.334,0.397
991,26,0.02333,0.667,2.2881,1.6875,0.296,0.353
992,49,0.02426,0.667,2.2568,1.7043,0.275,0.345
993,49,0.02142,0.667,2.2674,1.6555,0.265,0.323
994,16,0.02422,0.667,2.2345,1.6104,0.239,0.298
995,46,0.03007,0.667,2.2838,1.6836,0.239,0.266
996,19,0.02207,0.667,2.2427,1.6742,0.28,0.331
997,15,0.02394,0.667,2.2505,1.7131,0.308,0.362
998,14,0.02614,0.667,2.2697,1.7535,0.29,0.346
999,18,0.01614,0.667,2.2285,1.71,0.302,0.345
1000,19,0.02079,0.667,2.2886,1.7628,0.254,0.315
1001,26,0.02183,0.667,2.2176,1.6702,0.284,0.326
1002,26,0.01527,0.667,2.2163,1.6593,0.235,0.311
1003,17,0.02531,0.667,2.2783,1.6838,0.259,0.309
1004,19,0.01534,0.667,2.1966,1.6769,0.277,0.34
1005,17,0.02035,0.667,2.2271,1.6211,0.261,0.303
1006,9,0.02403,0.667,2.2589,1.6431,0.199,0.261
1007,39,0.03148,0.667,2.2158,1.7182,0.281,0.325
1008,10,0.02488,0.667,2.2698,1.7027,0.246,0.3
1009,22,0.02551,0.667,2.3211,1.7032,0.212,0.289
1010,19,0.01934,0.667,2.3422,1.7216,0.19,0.243
1011,12,0.02834,0.667,2.2721,1.7082,0.235,0.277
1012,19,0.01746,0.667,2.2574,1.6743,0.245,0.285
1013,11,0.03169,0.667,2.3125,1.7137,0.224,0.261
1014,27,0.01911,0.667,2.2643,1.6623,0.215,0.279
1015,11,0.02055,0.667,2.2534,1.7001,0.272,0.308
1016,19,0.02123,0.667,2.1972,1.6922,0.279,0.316
1017,25,0.02399,0.667,2.1656,1.6509,0.319,0.357
1018,22,0.04327,0.444,2.2668,1.6669,0.192,0.249
1019,10,0.01204,0.444,2.3361,1.7057,0.18,0.217
1020,11,0.01676,0.444,2.3185,1.7434,0.268,0.302
1021,14,0.01235,0.444,2.2915,1.7029,0.194,0.23
1022,20,0.01125,0.444,2.2232,1.6644,0.233,0.267
1023,15,0.0148,0.444,2.2247,1.6403,0.236,0.267
1024,20,0.01428,0.444,2.233,1.6214,0.229,0.269
1025,10,0.0176,0.444,2.294,1.7179,0.258,0.297
1026,15,0.01272,0.444,2.2065,1.6301,0.255,0.286
1027,22,0.01151,0.444,2.3236,1.6737,0.207,0.246
1028,49,0.01548,0.444,2.2491,1.6429,0.194,0.242
1029,10,0.01428,0.444,2.2266,1.6635,0.22,0.25
1030,31,0.01295,0.444,2.2256,1.6035,0.232,0.273
1031,10,0.02021,0.444,2.2116,1.6044,0.198,0.241
1032,13,0.01331,0.444,2.2786,1.6517,0.21,0.247
1033,41,0.02095,0.444,2.3334,1.6813,0.205,0.236
1034,23,0.01201,0.444,2.3143,1.6743,0.195,0.241
1035,12,0.01978,0.444,2.2808,1.6541,0.255,0.302
1036,14,0.01389,0.444,2.323,1.6653,0.202,0.231
1037,11,0.01429,0.444,2.3369,1.6879,0.161,0.208
1038,49,0.0136,0.444,2.1998,1.6477,0.228,0.273
1039,13,0.01078,0.444,2.2552,1.6595,0.218,0.251
1040,21,0.00987,0.667,2.4015,1.7046,0.172,0.212
1041,19,0.02426,0.667,2.3143,1.6218,0.158,0.206
1042,30,0.03069,0.667,2.2217,1.6448,0.241,0.297
1043,15,0.02314,0.667,2.166,1.6044,0.295,0.331
1044,15,0.03002,0.667,2.2359,1.5552,0.176,0.25
1045,49,0.04227,0.444,2.3698,1.7173,0.214,0.266
1046,49,0.02523,0.444,2.2695,1.6311,0.211,0.244
1047,29,0.00935,0.667,2.298,1.6888,0.23,0.273
1048,40,0.02349,0.667,2.2704,1.6533,0.211,0.307
1049,15,0.01581,0.667,2.2794,1.6538,0.167,0.226
1050,24,0.02818,0.667,2.2688,1.6123,0.176,0.25
1051,13,0.04167,0.444,2.3002,1.6833,0.207,0.257
1052,24,0.01568,0.444,2.2841,1.659,0.196,0.251
1053,14,0.01713,0.444,2.3172,1.6704,0.188,0.228
1054,25,0.01453,0.444,2.3603,1.7202,0.195,0.22
1055,49,0.01358,0.444,2.2939,1.6679,0.196,0.244
1056,13,0.01146,0.444,2.2779,1.7156,0.211,0.244
1057,49,0.00987,0.667,2.2447,1.691,0.221,0.245
1058,12,0.02096,0.667,2.2948,1.7183,0.189,0.233
1059,22,0.02224,0.667,2.2865,1.6838,0.211,0.258
1060,33,0.02881,0.667,2.3129,1.6889,0.181,0.227
1061,49,0.02874,0.667,2.3116,1.7201,0.192,0.247
1062,17,0.01781,0.667,2.2866,1.6793,0.177,0.221
1063,9,0.02335,0.667,2.3148,1.7334,0.171,0.229
1064,16,0.02359,0.667,2.2252,1.64,0.205,0.266
1065,28,0.02727,0.667,2.2549,1.6849,0.148,0.221
1066,21,0.02234,0.667,2.2427,1.6533,0.193,0.252
1067,14,0.02149,0.667,2.254,1.674,0.194,0.245
1068,17,0.02472,0.667,2.3285,1.6999,0.231,0.275
1069,49,0.01846,0.667,2.277,1.6879,0.183,0.23
1070,11,0.02115,0.667,2.1654,1.6429,0.206,0.265
1071,25,0.02756,0.667,2.3081,1.7056,0.197,0.247
1072,13,0.0264,0.667,2.288,1.6667,0.198,0.245
1073,19,0.0236,0.667,2.228,1.6965,0.233,0.288
1074,16,0.02095,0.667,2.2418,1.6848,0.246,0.306
1075,21,0.02353,0.667,2.2553,1.7259,0.269,0.316
1076,23,0.02189,0.667,2.2378,1.6959,0.214,0.269
1077,15,0.01772,0.667,2.1815,1.646,0.207,0.25
1078,17,0.02633,0.667,2.2687,1.6377,0.187,0.236
1079,15,0.02079,0.667,2.2589,1.7438,0.25,0.287
1080,17,0.03004,0.667,2.3077,1.7288,0.221,0.27
1081,22,0.03325,0.667,2.2284,1.7071,0.259,0.302
1082,29,0.03433,0.667,2.2288,1.7375,0.288,0.332
1083,15,0.02427,0.667,2.2904,1.7343,0.252,0.283
1084,49,0.03063,0.667,2.2522,1.7712,0.251,0.291
1085,23,0.02176,0.667,2.2289,1.7184,0.231,0.282
1086,29,0.04664,0.444,2.2443,1.6963,0.218,0.27
1087,9,0.01273,0.444,2.2542,1.7563,0.273,0.312
1088,23,0.02497,0.444,2.3154,1.7603,0.214,0.248
1089,16,0.01189,0.444,2.3023,1.7171,0.274,0.309
1090,19,0.01313,0.444,2.2481,1.699,0.27,0.3
1091,22,0.01102,0.444,2.2162,1.6869,0.22,0.253
1092,35,0.01158,0.444,2.3206,1.7346,0.243,0.275
1093,26,0.0091,0.667,2.3252,1.7607,0.218,0.248
1094,16,0.01742,0.667,2.3142,1.768,0.274,0.313
1095,33,0.01206,0.667,2.1515,1.6649,0.283,0.322
1096,10,0.01838,0.667,2.3229,1.6782,0.179,0.225
1097,37,0.02619,0.667,2.2947,1.6729,0.207,0.253
1098,13,0.02295,0.667,2.2551,1.7111,0.269,0.309
1099,18,0.02416,0.667,2.2667,1.6217,0.201,0.241
1100,22,0.02443,0.667,2.3077,1.7047,0.227,0.274
1101,20,0.01973,0.667,2.2024,1.6689,0.295,0.337
1102,49,0.01801,0.667,2.1942,1.6409,0.239,0.288
1103,11,0.02301,0.667,2.1598,1.6649,0.295,0.349
1104,17,0.03856,0.667,2.2853,1.6988,0.264,0.308
1105,15,0.02717,0.667,2.2459,1.6871,0.252,0.312
1106,20,0.02287,0.667,2.1631,1.6852,0.367,0.404
1107,11,0.01695,0.667,2.1897,1.6536,0.281,0.334
1108,20,0.02257,0.667,2.2065,1.6825,0.281,0.322
1109,17,0.01765,0.667,2.2698,1.685,0.278,0.31
1110,49,0.02467,0.667,2.1526,1.616,0.254,0.303
1111,15,0.02186,0.667,2.1973,1.6733,0.297,0.338
1112,17,0.01516,0.667,2.1786,1.6476,0.279,0.323
1113,49,0.01528,0.667,2.1095,1.6565,0.33,0.37
1114,36,0.03795,0.667,2.1,1.7377,0.373,0.432
1115,49,0.05266,0.444,2.1171,1.6265,0.298,0.322
1116,26,0.01894,0.444,2.1728,1.682,0.276,0.317
1117,13,0.02311,0.444,2.2407,1.7228,0.276,0.311
1118,20,0.01999,0.444,2.1802,1.7009,0.271,0.296
1119,20,0.01188,0.444,2.0992,1.6398,0.297,0.324
1120,18,0.01753,0.444,2.1498,1.6961,0.28,0.321
1121,14,0.01222,0.444,2.1092,1.6633,0.256,0.296
1122,19,0.01114,0.444,2.0995,1.6975,0.251,0.279
1123,13,0.01102,0.444,2.1997,1.7059,0.254,0.276
1124,12,0.0097,0.667,2.1558,1.6691,0.267,0.294
1125,35,0.02474,0.667,2.1514,1.7053,0.309,0.355
1126,12,0.02041,0.667,2.1501,1.6248,0.228,0.277
1127,11,0.03805,0.667,2.1692,1.6901,0.257,0.307
1128,39,0.02511,0.667,2.1322,1.6641,0.264,0.306
1129,49,0.02284,0.667,2.105,1.6801,0.253,0.303
1130,49,0.02249,0.667,2.2037,1.6539,0.236,0.288
1131,15,0.02588,0.667,2.163,1.6698,0.296,0.342
1132,39,0.02841,0.667,2.1135,1.6247,0.263,0.313
1133,43,0.03774,0.667,2.1418,1.7023,0.211,0.272
1134,23,0.04575,0.444,2.1529,1.6276,0.189,0.24
1135,16,0.02857,0.444,2.2257,1.6818,0.244,0.284
1136,49,0.02085,0.444,2.0975,1.6665,0.323,0.358
1137,21,0.01144,0.444,2.1186,1.6751,0.3,0.339
1138,16,0.01176,0.444,2.1461,1.6953,0.298,0.339
1139,39,0.01302,0.444,2.1581,1.6768,0.306,0.336
1140,23,0.01355,0.444,2.057,1.6508,0.313,0.339
1141,17,0.0089,0.667,2.1208,1.6377,0.277,0.299
1142,16,0.02357,0.667,2.0364,1.6566,0.315,0.381
1143,10,0.02187,0.667,2.1583,1.7231,0.299,0.351
1144,38,0.03033,0.667,2.1233,1.6589,0.263,0.316
1145,19,0.03642,0.667,2.2399,1.7369,0.24,0.294
1146,11,0.02969,0.667,2.1656,1.6928,0.298,0.322
1147,15,0.03098,0.667,2.18,1.7221,0.274,0.352
1148,11,0.03726,0.667,2.2116,1.7264,0.214,0.267
1149,17,0.0242,0.667,2.1683,1.6973,0.29,0.351
1150,49,0.01859,0.667,2.1106,1.6454,0.277,0.326
1151,13,0.03654,0.667,2.1237,1.6509,0.268,0.314
1152,19,0.02523,0.667,2.0467,1.6136,0.327,0.363
1153,49,0.0293,0.667,2.0152,1.5937,0.344,0.383
1154,13,0.02728,0.667,2.0784,1.6814,0.362,0.402
1155,34,0.02186,0.667,2.1203,1.6984,0.301,0.336
1156,13,0.03278,0.667,2.1122,1.6742,0.343,0.394
1157,21,0.02299,0.667,2.0906,1.631,0.336,0.374
1158,11,0.01725,0.667,2.1147,1.663,0.315,0.351
1159,19,0.03091,0.667,2.1575,1.6335,0.33,0.391
1160,18,0.0286,0.667,2.1777,1.6649,0.264,0.302
1161,49,0.02595,0.667,2.1906,1.6792,0.284,0.332
1162,21,0.01852,0.667,2.0872,1.6282,0.351,0.383
1163,49,0.02013,0.667,2.1739,1.6738,0.249,0.29
1164,24,0.02304,0.667,2.2394,1.7064,0.312,0.327
1165,34,0.01919,0.667,2.0623,1.6313,0.355,0.409
1166,11,0.029,0.667,2.1421,1.5978,0.299,0.366
1167,10,0.02457,0.667,2.123,1.5718,0.297,0.346
1168,15,0.02548,0.667,2.1327,1.613,0.329,0.372
1169,23,0.01721,0.667,2.1487,1.6075,0.295,0.357
1170,9,0.0232,0.667,2.1889,1.6556,0.331,0.375
1171,15,0.01992,0.667,2.1872,1.6208,0.314,0.36
1172,21,0.01714,0.667,2.1325,1.6484,0.355,0.399
1173,19,0.03343,0.667,2.1958,1.7073,0.336,0.38
1174,33,0.02465,0.667,2.1924,1.6479,0.322,0.381
1175,15,0.0169,0.667,2.1344,1.5958,0.319,0.361
1176,10,0.02059,0.667,2.1604,1.6597,0.321,0.38
1177,16,0.02175,0.667,2.1512,1.619,0.362,0.41
1178,16,0.0164,0.667,2.0967,1.6356,0.381,0.435
1179,14,0.02655,0.667,2.1722,1.6977,0.344,0.408
1180,31,0.02178,0.667,2.1574,1.658,0.312,0.357
1181,9,0.02552,0.667,2.1179,1.6412,0.347,0.402
1182,26,0.02077,0.667,2.2418,1.6913,0.329,0.367
1183,12,0.02172,0.667,2.1013,1.6204,0.374,0.417
1184,12,0.02397,0.667,2.1164,1.5856,0.315,0.363
1185,11,0.02204,0.667,2.1566,1.6564,0.357,0.402
1186,14,0.02027,0.667,2.2059,1.6477,0.291,0.345
1187,38,0.02541,0.667,2.1621,1.6044,0.307,0.355
1188,17,0.01565,0.667,2.1414,1.6265,0.308,0.359
1189,40,0.03271,0.667,2.2551,1.6407,0.243,0.293
1190,11,0.037,0.667,2.254,1.6508,0.275,0.335
1191,23,0.01966,0.667,2.1643,1.6441,0.308,0.354
1192,27,0.02083,0.667,2.2512,1.6484,0.225,0.273
1193,21,0.01986,0.667,2.2374,1.6178,0.264,0.311
1194,14,0.01764,0.667,2.1987,1.6394,0.297,0.346
1195,13,0.01922,0.667,2.221,1.6394,0.314,0.353
1196,26,0.03125,0.667,2.1701,1.5391,0.274,0.317
1197,17,0.02895,0.667,2.2548,1.652,0.251,0.308
1198,22,0.02259,0.667,2.2669,1.7004,0.215,0.271
1199,19,0.03416,0.667,2.1215,1.585,0.288,0.34
1200,33,0.02768,0.667,2.2391,1.6209,0.181,0.226
1201,15,0.02822,0.667,2.1774,1.606,0.239,0.288
1202,10,0.02215,0.667,2.2482,1.626,0.204,0.248
1203,13,0.02135,0.667,2.2693,1.6804,0.238,0.281
1204,15,0.01906,0.667,2.2718,1.6283,0.14,0.191
1205,30,0.01401,0.667,2.1962,1.6047,0.278,0.317
1206,9,0.019,0.667,2.3245,1.6571,0.208,0.254
1207,15,0.02382,0.667,2.3691,1.6629,0.169,0.232
1208,16,0.01562,0.667,2.2547,1.5488,0.169,0.229
1209,21,0.02883,0.667,2.2474,1.6162,0.242,0.301
1210,18,0.01916,0.667,2.3324,1.6477,0.189,0.245
1211,13,0.01945,0.667,2.3091,1.6628,0.206,0.25
1212,25,0.01806,0.667,2.2447,1.672,0.258,0.299
1213,11,0.01877,0.667,2.3228,1.6411,0.191,0.239
1214,13,0.01614,0.667,2.3007,1.6532,0.205,0.245
1215,9,0.02559,0.667,2.2013,1.5873,0.257,0.312
1216,21,0.01944,0.667,2.3099,1.6923,0.25,0.307
1217,16,0.02355,0.667,2.1861,1.6129,0.285,0.343
1218,19,0.02855,0.667,2.2748,1.621,0.245,0.301
1219,13,0.02321,0.667,2.278,1.6625,0.29,0.336
1220,16,0.02281,0.667,2.1512,1.6451,0.35,0.402
1221,13,0.02979,0.667,2.3336,1.6324,0.243,0.296
1222,14,0.03421,0.667,2.2035,1.6109,0.291,0.374
1223,29,0.02252,0.667,2.149,1.5976,0.296,0.349
1224,17,0.02676,0.667,2.2366,1.6268,0.301,0.354
1225,49,0.02836,0.667,2.2719,1.6814,0.284,0.343
1226,21,0.02614,0.667,2.2394,1.6446,0.275,0.318
1227,30,0.017,0.667,2.2267,1.6149,0.27,0.321
1228,34,0.01649,0.667,2.3186,1.639,0.248,0.304
1229,18,0.02058,0.667,2.2764,1.6534,0.24,0.299
1230,30,0.02974,0.667,2.226,1.6323,0.257,0.327
1231,49,0.02761,0.667,2.2616,1.6829,0.286,0.36
1232,21,0.02644,0.667,2.2178,1.7053,0.276,0.345
1233,24,0.02678,0.667,2.2233,1.6391,0.251,0.33
1234,20,0.04425,0.444,2.301,1.769,0.291,0.36
1235,15,0.01473,0.444,2.2572,1.7071,0.248,0.296
1236,10,0.02482,0.444,2.2963,1.6812,0.278,0.322
1237,49,0.03422,0.444,2.2477,1.71,0.335,0.383
1238,30,0.02311,0.444,2.3234,1.7596,0.278,0.328
1239,17,0.01777,0.444,2.2445,1.6372,0.248,0.283
1240,20,0.01574,0.444,2.2633,1.7064,0.253,0.294
1241,25,0.01659,0.444,2.2779,1.6819,0.235,0.269
1242,23,0.0087,0.667,2.282,1.671,0.254,0.298
1243,16,0.01971,0.667,2.2657,1.7166,0.276,0.335
1244,32,0.0268,0.667,2.3477,1.7737,0.249,0.309
1245,13,0.02093,0.667,2.2631,1.7162,0.26,0.317
1246,49,0.02573,0.667,2.3044,1.6944,0.209,0.283
1247,21,0.02134,0.667,2.2474,1.7001,0.307,0.348
1248,15,0.02245,0.667,2.2996,1.7225,0.263,0.326
1249,13,0.02255,0.667,2.2295,1.6708,0.293,0.342
1250,25,0.02178,0.667,2.2358,1.7278,0.328,0.376
1251,15,0.01987,0.667,2.1475,1.6755,0.349,0.402
1252,13,0.02859,0.667,2.2478,1.6188,0.328,0.385
1253,21,0.02634,0.667,2.2846,1.6545,0.229,0.289
1254,15,0.02217,0.667,2.1633,1.6369,0.297,0.346
1255,21,0.0177,0.667,2.2105,1.6489,0.253,0.31
1256,15,0.01856,0.667,2.1776,1.6546,0.332,0.38
1257,18,0.022,0.667,2.1451,1.6513,0.345,0.388
1258,12,0.01899,0.667,2.2326,1.6866,0.254,0.318
1259,21,0.02473,0.667,2.1078,1.6156,0.337,0.387
1260,22,0.03351,0.667,2.1222,1.6673,0.321,0.385
1261,49,0.04216,0.444,2.1763,1.659,0.306,0.35
1262,14,0.03053,0.444,2.2171,1.6218,0.254,0.303
1263,37,0.01575,0.444,2.2712,1.698,0.208,0.247
1264,25,0.0165,0.444,2.206,1.6385,0.248,0.292
1265,23,0.02,0.444,2.2002,1.6951,0.31,0.366
1266,14,0.0202,0.444,2.3084,1.7069,0.202,0.234
1267,28,0.01081,0.444,2.2334,1.6592,0.218,0.252
1268,18,0.01513,0.444,2.2666,1.7477,0.191,0.232
1269,31,0.02794,0.444,2.2935,1.6869,0.214,0.255
1270,11,0.00957,0.667,2.1946,1.6432,0.234,0.263
1271,12,0.03178,0.667,2.207,1.695,0.258,0.299
1272,38,0.01817,0.667,2.1869,1.6782,0.187,0.25
1273,14,0.02061,0.667,2.1762,1.6143,0.202,0.262
1274,49,0.02416,0.667,2.21,1.6348,0.217,0.263
1275,49,0.01623,0.667,2.2106,1.6459,0.236,0.284
1276,9,0.02163,0.667,2.213,1.608,0.169,0.215
1277,17,0.01506,0.667,2.2765,1.6793,0.186,0.233
1278,49,0.01869,0.667,2.2471,1.6895,0.151,0.204
1279,49,0.02177,0.667,2.2552,1.6947,0.168,0.224
1280,31,0.02442,0.667,2.2298,1.7108,0.241,0.287
1281,11,0.0143,0.667,2.1613,1.5895,0.201,0.249
1282,17,0.02589,0.667,2.2159,1.6936,0.229,0.276
1283,29,0.02309,0.667,2.2107,1.6791,0.245,0.278
1284,16,0.022,0.667,2.1706,1.6253,0.246,0.284
1285,28,0.01699,0.667,2.1635,1.5753,0.266,0.294
1286,18,0.02436,0.667,2.2218,1.6026,0.153,0.211
1287,28,0.01933,0.667,2.1985,1.6418,0.231,0.272
1288,17,0.02629,0.667,2.1216,1.6626,0.272,0.305
1289,21,0.01727,0.667,2.1195,1.6523,0.24,0.28
1290,12,0.02719,0.667,2.0846,1.5503,0.254,0.294
1291,23,0.03104,0.667,2.1515,1.6024,0.203,0.25
1292,9,0.02314,0.667,2.1595,1.5902,0.222,0.263
1293,12,0.02235,0.667,2.0831,1.5856,0.257,0.305
1294,24,0.01652,0.667,2.0952,1.6349,0.326,0.364
1295,13,0.01802,0.667,2.1591,1.6308,0.245,0.292
1296,29,0.02173,0.667,2.0344,1.5749,0.318,0.363
1297,21,0.03038,0.667,2.1613,1.5606,0.205,0.243
1298,23,0.01595,0.667,2.1469,1.5934,0.17,0.23
1299,10,0.02406,0.667,2.1337,1.6062,0.267,0.305
1300,17,0.02606,0.667,2.0402,1.534,0.271,0.309
1301,13,0.01265,0.667,2.0421,1.5385,0.261,0.308
1302,19,0.01561,0.667,2.0278,1.5293,0.29,0.328
1303,15,0.0201,0.667,2.0913,1.5829,0.244,0.279
1304,13,0.01814,0.667,2.112,1.6061,0.264,0.306
1305,49,0.02387,0.667,2.059,1.5768,0.279,0.317
1306,20,0.01883,0.667,2.085,1.5717,0.257,0.289
1307,12,0.02558,0.667,2.0751,1.6325,0.307,0.345
1308,37,0.02545,0.667,2.1597,1.5739,0.243,0.292
1309,23,0.02388,0.667,2.1317,1.5891,0.245,0.292
1310,49,0.0222,0.667,2.0546,1.5875,0.231,0.273
1311,49,0.01705,0.667,2.073,1.6061,0.326,0.368
1312,9,0.01978,0.667,2.0452,1.5286,0.254,0.298
1313,49,0.02136,0.667,2.1105,1.6118,0.229,0.274
1314,11,0.02008,0.667,2.0378,1.56,0.315,0.345
1315,23,0.02195,0.667,2.0346,1.5927,0.357,0.392
1316,49,0.01947,0.667,2.0426,1.5797,0.297,0.34
1317,38,0.02338,0.667,2.0623,1.651,0.294,0.338
1318,12,0.01965,0.667,1.9965,1.5823,0.354,0.395
1319,19,0.02652,0.667,2.0714,1.6496,0.315,0.364
1320,49,0.02628,0.667,2.1191,1.6248,0.241,0.303
1321,19,0.02195,0.667,2.1255,1.6614,0.296,0.334
1322,18,0.02028,0.667,2.1573,1.6328,0.205,0.245
1323,15,0.02512,0.667,2.1512,1.6886,0.238,0.278
1324,28,0.01881,0.667,2.1413,1.6695,0.289,0.335
1325,19,0.02474,0.667,2.0987,1.5811,0.274,0.313
1326,20,0.02215,0.667,2.0792,1.5811,0.276,0.319
1327,17,0.02281,0.667,2.1073,1.6092,0.293,0.349
1328,20,0.02248,0.667,2.0435,1.5776,0.324,0.362
1329,15,0.02234,0.667,2.1391,1.5835,0.268,0.302
1330,14,0.02189,0.667,2.1103,1.6268,0.272,0.325
1331,18,0.03132,0.667,2.2026,1.6186,0.287,0.335
1332,21,0.02976,0.667,2.1522,1.6438,0.27,0.314
1333,24,0.02197,0.667,2.0997,1.576,0.255,0.303
1334,19,0.01982,0.667,2.1594,1.6143,0.238,0.291
1335,9,0.01825,0.667,2.1094,1.5949,0.291,0.336
1336,37,0.02633,0.667,1.99,1.5398,0.343,0.376
1337,49,0.01792,0.667,2.1463,1.5974,0.29,0.321
1338,37,0.02793,0.667,2.1154,1.5825,0.277,0.315
1339,14,0.01507,0.667,2.116,1.5586,0.265,0.294
1340,15,0.02677,0.667,2.0873,1.6322,0.336,0.378
1341,13,0.02417,0.667,2.0611,1.6246,0.298,0.336
1342,28,0.02311,0.667,2.0782,1.653,0.326,0.365
1343,18,0.02584,0.667,2.1396,1.6744,0.217,0.255
1344,13,0.02669,0.667,2.0829,1.642,0.288,0.321
1345,12,0.02391,0.667,2.0552,1.6317,0.352,0.386
1346,12,0.02709,0.667,2.1476,1.713,0.306,0.348
1347,11,0.02351,0.667,2.0841,1.6476,0.342,0.381
1348,39,0.01943,0.667,2.0343,1.5921,0.315,0.354
