batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
1982,49,0.03078,0.667,2.2907,1.7042,0.177,0.24
1983,36,0.02475,0.667,2.2771,1.7126,0.229,0.272
1984,13,0.03147,0.667,2.2391,1.6629,0.229,0.268
1985,17,0.02899,0.667,2.2446,1.7125,0.221,0.27
1986,21,0.03571,0.667,2.1555,1.6609,0.254,0.302
1987,43,0.03281,0.667,2.1914,1.6338,0.258,0.316
1988,18,0.05372,0.444,2.2207,1.6617,0.095,0.172
1989,27,0.03032,0.444,2.2931,1.6587,0.196,0.246
1990,12,0.02914,0.444,2.2735,1.6891,0.209,0.245
1991,49,0.01472,0.444,2.3098,1.7217,0.222,0.244
1992,15,0.01334,0.444,2.2921,1.7141,0.162,0.192
1993,23,0.01701,0.444,2.2475,1.7264,0.183,0.219
1994,26,0.01862,0.444,2.267,1.6863,0.173,0.203
1995,18,0.0197,0.444,2.2004,1.676,0.144,0.179
1996,11,0.0164,0.444,2.1809,1.69,0.26,0.28
1997,22,0.02196,0.444,2.1684,1.6894,0.237,0.275
1998,21,0.01281,0.444,2.2507,1.7359,0.159,0.18
1999,39,0.01706,0.444,2.2116,1.687,0.211,0.246
2000,14,0.01643,0.444,2.264,1.6901,0.172,0.217
